"Street/Name","stationcode","Zipcode","Invited","Turnout","Turnout percentage"
"MFC De Koppellinck","1523","5386 AS","1220","374",0.30655737704918
"Drive-thru parkeerplaats Rusheuvel 1","1528","","1220","323",0.264754098360656
"Drive-thru parkeerplaats Rusheuvel 2","1537","","1220","208",0.170491803278689
"Herinneringshuis Van Lith","1538","5344 VN","1220","468",0.383606557377049
"Mobiel stembureau","1541","","383","125",0.326370757180157
"Cultureel Centrum De Kei","1","5541 KB","1000","1007",1.007
"Restaurant De Wekker","2","5541 CV","1000","529",0.529
"Ontmoetingscentrum D'n Aachterum","3","5541 BZ","1000","854",0.854
"Gemeenschapshuis De Ster","5","5094 GN","1000","601",0.601
"Gemeenschapshuis De Schakel","6","5095 AG","1000","688",0.688
"Kantine VV Hulsel","7","5096 BS","585","372",0.635897435897436
"Gemeentehuis (maandag)","8","5541 KB","1000","278",0.278
"Gemeenschapshuis De Schakel (maandag)","9","5095 AG","1000","96",0.096
"Gemeentehuis (dinsdag)","10","5541 KB","1000","493",0.493
"Gemeenschapshuis De Ster (dinsdag)","11","5094 GN","1000","186",0.186
"Parrotia","1","4701 PH","0","611",Inf
"Cultuurhuis de Suite","2","4701 EK","0","558",Inf
"Buurthuis Keijenburg","3","4702 CG","0","648",Inf
"Recreatiezaal Mimosaflat","4","4702 BR","0","483",Inf
"Fatimahuis","5","4702 GZ","0","729",Inf
"Wiekendael","6","4708 ZB","0","421",Inf
"Buurtcentrum Kalsdonk","7","4702 RH","0","425",Inf
"Buurtcentrum Kalsdonk","8","4702 RH","0","391",Inf
"Parkeerterrein Liebau","9","4703 CC","0","449",Inf
"Huis van de Westrand","10","4703 HX","0","332",Inf
"Kadeplein","11","4703 GG","0","341",Inf
"Moeder Godskerk","12","4707 AW","0","453",Inf
"Moeder Godskerk","13","4707 AW","0","436",Inf
"De Wieken","14","4707 CC","0","430",Inf
"RSC Alliance","16","4707 XD","0","419",Inf
"De Levensschool","17","4707 TZ","0","443",Inf
"'t Dijksteeke","18","4706 LB","0","820",Inf
"'t Dijksteeke","19","4706 LB","0","778",Inf
"Jan Tinbergen College","20","4706 EZ","0","271",Inf
"Sterrebos","22","4706 LL","0","402",Inf
"Nisipa","23","4709 AN","0","546",Inf
"Vondelschool","24","4707 AG","0","599",Inf
"Schuurkapel","25","4708 DE","0","361",Inf
"Schuurkapel","26","4708 DE","0","282",Inf
"De Bergspil","27","4708 HK","0","880",Inf
"De Wingerd","28","4708 KC","0","599",Inf
"De Wingerd","29","4708 KC","0","602",Inf
"Sterrebos","30","4706 LL","0","490",Inf
"Werkplein Hart van West-Brabant","31","4701 GZ","0","437",Inf
"Huis van de Westrand","32","4703 HX","0","313",Inf
"De Wieken","33","4707 CC","0","443",Inf
"De Levensschool","34","4707 TZ","0","433",Inf
"RMHC De Pelikaan","35","4708 AV","0","648",Inf
"RKVV Roosendaal","36","4708 AP","0","365",Inf
"NS Station","37","4702 VX","0","317",Inf
"RKSV Cluzona","101","4724 BL","0","410",Inf
"De Geerhoek","102","4724 EE","0","608",Inf
"De Geerhoek","103","4724 EE","0","617",Inf
"ParelMoer","104","4727 SJ","0","236",Inf
"De Schalm","105","4726 AH","0","630",Inf
"De Spil","106","4725 AC","0","555",Inf
"Parrotia","201","4701 PH","0","305",Inf
"'t Dijksteeke","202","4706 LB","0","463",Inf
"De Bergspil","203","4708 HK","0","318",Inf
"RKSV Cluzona","204","4724 BL","0","167",Inf
"Huis van de Westrand","205","4703 HX","0","113",Inf
"Nisipa","206","4709 AN","0","73",Inf
"Moeder Godskerk","207","4707 AW","0","344",Inf
"Buurtcentrum Kalsdonk","208","4702 RH","0","114",Inf
"Parrotia","301","4701 PH","0","486",Inf
"'t Dijksteeke","302","4706 LB","0","716",Inf
"De Bergspil","303","4708 HK","0","505",Inf
"RKSV Cluzona","304","4724 BL","0","276",Inf
"Huis van de Westrand","305","4703 HX","0","300",Inf
"Nisipa","306","4709 AN","0","154",Inf
"Moeder Godskerk","307","4707 AW","0","538",Inf
"Buurtcentrum Kalsdonk","308","4702 RH","0","256",Inf
"Café Heerlijkheid 1810","1","4715 CC","1745","330",0.189111747851003
"MFA Agora","2","4715 CL","1956","832",0.425357873210634
"Gemeenschapshuis D'n Hoge Dries","3","4721 AC","1530","749",0.489542483660131
"Café de Coop","4","4714 EA","1664","751",0.451322115384615
"Dorpshuis De Trapkes","5","4714 CN","2307","941",0.40788903337668
"Sportpark Rood-Wit","6","4711 AV","2391","686",0.286909242994563
"Gemeenschapshuis De Lanteern","7","4711 EG","2295","550",0.239651416122004
"MFA Vijverstraat/ttv de Back Hands","8","4711 EV","2120","458",0.216037735849057
"Gemeentehuis","9","4715 RW","1833","555",0.30278232405892
"Gemeenschapshuis De Nieuwenbergh","10","4735 TA","1721","795",0.461940732132481
"MFA Agora 14 maart 2022","11","4715 CL","0","283",Inf
"MFA Agora 15 maart 2022","12","4715 CL","0","491",Inf
"Gemeentehuis 14 maart 2022","13","4715 RW","0","194",Inf
"Gemeentehuis 15 maart 2022","14","4715 RW","0","259",Inf
"Gemeenschapshuis de Lanteern 14 maart 2022","15","4711 EG","0","166",Inf
"Gemeenschapshuis de Lanteern 15 maart 2022","16","4711 EG","0","301",Inf
"Gemeentelijk Stembureau 16 maart 2022","17","4711 RW","0","0",NA
"Stembureau Stadskantoor","101","5211 HH","1606","1286",0.800747198007472
"Stembureau Groot Tuighuis","102","5211 LJ","1383","578",0.417932031814895
"Stembureau Orangerie (A)","103","5211 NH","2441","672",0.275297009422368
"Stembureau Orangerie (B)","104","5211 NH","3960","734",0.185353535353535
"Stembureau Stadsklooster San Damiano","109","5211 CA","1063","865",0.813734713076199
"Stembureau Willem Twee Poppodium","110","5211 VD","1475","503",0.341016949152542
"Stembureau Tijdelijke Unit Centraal Station","111","5211 AP","0","1823",Inf
"Stembureau Tijdelijke Unit Centraal Station (maandag)","112","5211 AP","0","720",Inf
"Stembureau Tijdelijke Unit Centraal Station (dinsdag)","113","5211 AP","0","1064",Inf
"Stembureau Mobiel stembureau (beperkt open)","114","","0","109",Inf
"Stembureau Mobiel Stembureau (beperkt open)","115","","0","80",Inf
"Stembureau Mobiel Stembureau (beperkt open)","116","","0","119",Inf
"Stembureau Stadskantoor (maandag","117","5211 HH","0","654",Inf
"Stembureau Stadskantoor (dinsdag)","118","5211 HH","0","943",Inf
"Stembureau Scouting Lucas","150","5216 JJ","1186","632",0.532883642495784
"Stembureau Lucaskerk","151","5216 HB","1916","1099",0.573590814196242
"Stembureau Sportzaal Weberstraat","152","5216 EX","1586","526",0.331651954602774
"Stembureau Provinciehuis","153","5216 TV","1272","530",0.416666666666667
"Stembureau Wijkcentrum de Stolp","200","5215 EJ","1608","953",0.592661691542289
"Stembureau Sportzaal Rijnstraat (A)","201","5215 EJ","2683","156",0.0581438688035781
"Stembureau Sportzaal Rijnstraat (B)","202","5215 EJ","0","152",Inf
"Stembureau Verzamelgebouw Seringenstraat","207","5213 GS","2141","713",0.333021952358711
"Stembureau Buurthuis Graafsewijk Noord","208","5213 BB","4528","747",0.164973498233216
"Stembureau Kindcentrum Het IJzeren Kind","209","5246 GB","2541","809",0.318378591105864
"Stembureau SCC De Biechten (A)","210","5246 GA","2282","750",0.328659070990359
"Stembureau SCC De Biechten (B)","211","5246 GA","0","585",Inf
"Stembureau Sportzaal Rijnstraat","212","5215 EJ","0","424",Inf
"Stembureau Sportzaal Rijnstraat","213","5215 EJ","0","547",Inf
"Stembureau Herstelacademie De Stijl","250","5212 TW","2308","926",0.401213171577123
"Stembureau Trefpunt De Slinger","251","5212 RE","2380","1534",0.64453781512605
"Stembureau Kantoorpand achter Brandweerkazerne","252","5212 VN","1141","273",0.239263803680982
"Stembureau Koning Willem I College / Vlijmenseweg","300","5223 DE","1573","652",0.414494596312778
"Stembureau Koning Willem I College / Onderwijsboulevard","301","5223 DE","2008","344",0.171314741035857
"Stembureau Stichting De Westhoek","302","5223 CZ","2679","652",0.243374393430384
"Stembureau 't Buurthuis","303","5223 XM","1368","432",0.315789473684211
"Stembureau RK Annakerk","304","5223 HJ","1574","532",0.337992376111817
"Stembureau Sporthal de Schutskamp (A)","305","5223 KG","2915","530",0.181818181818182
"Stembureau Sporthal de Schutskamp (B)","306","5223 KG","3281","475",0.144772935080768
"Stembureau Sporthal de Schutskamp (A maandag)","307","5223 KG","0","512",Inf
"Stembureau Sporthal de Schutskamp (A dinsdag)","309","5223 KG","0","654",Inf
"Stembureau Sportzaal Churchilllaan","311","5224 BT","1513","678",0.448116325181758
"Stembureau Gereformeerde Kerk 's-Hertogenbosch","312","5224 HN","1709","460",0.269163253364541
"Stembureau Weener XL","350","5231 VL","859","301",0.350407450523865
"Stembureau Nico Schuurmanshuis","351","5231 PT","1289","687",0.532971295577967
"Stembureau D'n Boerderij restaurant","352","5232 NJ","945","1066",1.12804232804233
"Stembureau Clubhuis Voetbalvereniging TGG","353","5233 XR","1204","353",0.293189368770764
"Stembureau BBS Haren-Donk-Reit","354","5233 HG","1307","797",0.609793420045907
"Stembureau Gymzaal Eekbrouwersweg (A)","355","5233 VG","2874","362",0.125956854558107
"Stembureau Gymzaal Eekbrouwersweg (B)","356","5233 VG","3843","383",0.0996617226125423
"Stembureau Gymzaal Eekbrouwersweg (A maandag)","357","5233 VG","0","456",Inf
"Stembureau Gymzaal Eekbrouwersweg (A dinsdag)","359","5233 VG","0","582",Inf
"Stembureau Brede Bossche School De Hambaken","361","5231 BV","1219","477",0.391304347826087
"Stembureau Buurtcentrum Noorderpoort Samen Doen","362","5231 BV","1337","290",0.216903515332835
"Stembureau Steunpunt Epigoon","401","5235 GP","1771","613",0.346132128740824
"Stembureau Sporthal Maaspoort (A)","402","5235 AA","929","275",0.296017222820237
"Stembureau Sporthal Maaspoort (B)","403","5235 AA","1535","251",0.163517915309446
"Stembureau Sporthal Sociaal Cultureel Centrum De Schans A","408","5237 DE","1228","750",0.610749185667752
"Stembureau Sporthal Sociaal Cultureel Centrum De Schans B","409","5237 DE","1634","863",0.528151774785802
"Stembureau Gymzaal Meanderschool (A)","410","5237 NS","2350","766",0.325957446808511
"Stembureau Gymzaal Meanderschool (B)","411","5237 NS","3226","683",0.211717296962182
"Stembureau Kindcentrum Sterrenbosch","416","5235 CG","1389","479",0.344852411807055
"Stembureau Sporthal Sociaal Cultureel Centrum De Schans (MA)","417","5237 DE","0","713",Inf
"Stembureau Sporthal Sociaal Cultureel Centrum De Schans (DI)","418","5237 DE","0","974",Inf
"Stembureau Sportzaal Meerwijkweg (A)","450","5236 BM","1544","844",0.546632124352332
"Stembureau Sportzaal Meerwijkweg (B)","451","5236 BM","3507","793",0.226119190191046
"Stembureau Sportzaal Meerwijkweg (A maandag)","452","5236 BM","0","303",Inf
"Stembureau Sportzaal Meerwijkweg (A dinsdag)","454","5236 BM","0","502",Inf
"Stembureau Sportzaal Engelerhout (A)","500","5221 AM","2174","827",0.380404783808648
"Stembureau Sportzaal Engelerhout (B)","501","5221 AM","2315","805",0.347732181425486
"Stembureau Sportzaal Engelerhout (A maandag)","502","5221 AM","0","408",Inf
"Stembureau Sportzaal Engelerhout (A dinsdag)","504","5221 AM","0","549",Inf
"Stembureau Steunpunt Van Meeuwenhof","550","5241 GL","1624","552",0.339901477832512
"Stembureau Sociaal Cultureel Centrum Perron-3","551","5243 SR","1214","956",0.787479406919275
"Stembureau Basisschool De Krommenhoek","552","5243 WC","1133","554",0.488967343336275
"Stembureau Sportzaal Overlaet (A)","553","5241 KB","2356","367",0.155772495755518
"Stembureau Sportzaal Overlaet (B)","554","5241 KB","2033","352",0.17314313821938
"Stembureau Sportzaal Overlaet (A maandag)","555","5241 KB","0","378",Inf
"Stembureau Sportzaal Overlaet (A dinsdag)","557","5241 KB","0","441",Inf
"Stembureau HEVO Seniorenvereniging","559","5241 XV","1265","1082",0.855335968379447
"Stembureau Oude Basisschool Kruisstraat","560","5249 RD","1282","287",0.22386895475819
"Stembureau Buro3o","600","5248 AP","1082","689",0.636783733826248
"Stembureau Sporthal de Hazelaar (A)","601","5244 GD","2602","450",0.172943889315911
"Stembureau Sporthal de Hazelaar (B)","602","5244 GD","0","440",Inf
"Stembureau Sporthal de Hazelaar (A maandag)","603","5244 GD","0","652",Inf
"Stembureau Sporthal de Hazelaar (A dinsdag)","605","5244 GD","0","766",Inf
"Stembureau H. Laurentiuskerk","607","5242 HT","1620","1269",0.783333333333333
"Stembureau De Vrolijke Schutters","608","5242 CR","1654","469",0.283555018137848
"Stembureau Wijkcentrum Windkracht 5 (A)","650","5247 JT","2328","795",0.341494845360825
"Stembureau Wijkcentrum Windkracht 5 (B)","651","5247 JT","981","712",0.72579001019368
"Stembureau Wijkcentrum Windkracht 5 (A maandag)","652","5247 JT","0","437",Inf
"Stembureau Wijkcentrum Windkracht 5 (A dinsdag)","654","5247 JT","0","521",Inf
"Stembureau Hof Eyghentijds","656","5245 NB","1785","606",0.339495798319328
"Stembureau Postduivenvereniging de Zwaluw","657","5245 NE","1322","744",0.562783661119516
"Stembureau De Hazenkamp","700","5391 AB","1311","255",0.194508009153318
"Stembureau Gemeenschapshuis De Meent (A)","701","5391 AR","977","417",0.426816786079836
"Stembureau Gemeenschapshuis De Meent (B)","702","5391 AR","1234","480",0.388978930307942
"Stembureau Gemeenschapshuis de Meent (maandag)","703","5391 AR","0","268",Inf
"Stembureau Gemeenschapshuis De Meent (dinsdag)","705","5391 AR","0","398",Inf
"Stembureau Gemeenschapshuis 't Zijl","750","5382 KE","2321","663",0.285652735889703
"Stembureau Gemeenschapshuis 't Zijl  (maandag)","751","5382 KE","0","170",Inf
"Stembureau Gemeenschapshuis 't Zijl (dinsdag)","752","5283 KE","0","222",Inf
"Brandweerkazerne Sint-Michielsgestel","1","5271 SB","1734","763",0.44002306805075
"Protestantse Kerk","2","5271 BK","1398","309",0.221030042918455
"Party's & Meetings Absoluut","3","5271 AL","1568","792",0.505102040816326
"De Meander (Gemeentehuis)","4","5271 GC","1156","1050",0.908304498269896
"Voetbalclub SCG'18","5","5271 NB","1116","163",0.146057347670251
"Sporthal Theereheide","6","5271 RR","1349","590",0.437361008154188
"Café Zaal de Schuif","7","5293 AN","1816","901",0.496145374449339
"Boer Goossens","8","5275 BM","1807","492",0.272274488101826
"Sportclub Den Dungen","9","5275 HV","1785","298",0.166946778711485
"Litserborg","10","5275 BV","1790","1370",0.76536312849162
"Brandweerkazerne Berlicum","11","5258 BK","2399","797",0.332221759066278
"Basisschool Theresia","12","5258 AG","2375","1047",0.440842105263158
"Den Durpsherd","13","5258 KB","2004","1457",0.727045908183633
"De Moerkoal","14","5258 LE","1460","686",0.46986301369863
"Mobiel stembureau voor zorginstellingen","15","5271 BH","0","48",Inf
"De Meander (Gemeentehuis)","16","5271 GC","0","469",Inf
"De Moerkoal","17","5258 LE","0","322",Inf
"De Meander (Gemeentehuis)","18","5271 GC","0","641",Inf
"Litserborg","19","5275 BV","0","692",Inf
"Zalencentrum Centraal","1","5711 EK","2457","866",0.352462352462352
"De Ruchte","2","5711 GB","1567","747",0.476707083599234
"De Ruchte (2)","3","5711 GB","1567","617",0.393746011486918
"De Weijers","4","5711 VV","1396","526",0.376790830945559
"De Weijers (2)","5","5711 VV","1395","440",0.315412186379928
"De Bunt","6","5712 GC","1486","763",0.513458950201884
"De Vurherd","7","5715 AN","1878","1055",0.561767838125666
"De Einder","8","5712 CE","1268","626",0.493690851735016
"De Einder (2)","9","5712 CE","1267","367",0.289660615627466
"Basisschool De Ranonkel","10","5711 KT","1824","644",0.353070175438596
"Sonnehove (bijz. stemb.)","11","5711 HA","0","36",Inf
"De Ruchte (14-03-2022)","12","5711 GB","0","532",Inf
"De Einder (14-03-2022)","13","5712 CE","0","268",Inf
"De Ruchte (15-03-2022)","14","5711 GB","0","901",Inf
"De Einder (15-03-2022)","15","5712 CE","0","409",Inf
"Gemeentehuis, Raadhuisplein 1","1","5691 AL","1907","1446",0.758259045621395
"De Zwaan, Markt 9","2","5691 AR","1306","337",0.258039816232772
"La Sonnerie, Nieuwstraat 45","3","5691 AB","1716","327",0.190559440559441
"Braecklant Amerikalaan 2","4","5691 KD","2449","1317",0.537770518579012
"De Bongerd, Asteroïdelaan 2a","5","5694 WJ","1795","1005",0.559888579387187
"De Boerderij, Leeuwstraat 2","6","5694 VR","1795","557",0.310306406685237
"Voetbalver SBC, Afrikalaan 2","7","5691 ZH","1970","396",0.201015228426396
"HTC Tennis, Rooijseweg 7","8","5691 PA","1070","175",0.163551401869159
"Gemeentehuis, Raadhuisplein 1","9","5691 AL","0","497",Inf
"Braecklant, Amerikalaan 2","10","5691 KD","0","303",Inf
"Gemeentehuis, Raadhuisplein 1","11","5691 AL","0","677",Inf
"Braecklant, Amerikalaan 2","12","5691 KD","0","432",Inf
"Berkenstaete, De Bontstraat 71","13","5691 SV","0","20",Inf
"Gemeentehuis","1","4652 GA","2413","1053",0.436386241193535
"'t Cromwiel","2","4651 RN","1281","390",0.304449648711944
"R.K. Basisschool Gummarus","3","4651 KM","2453","937",0.381981247452099
"Scoutinggeb.""Wallenburch""","4","4651 WB","1739","676",0.388729154686602
"Gemeenschapshuis De Vaert","5","4651 XE","1688","563",0.333530805687204
"Dorpshuis Siemburg","6","4756 AR","1924","857",0.445426195426195
"Dorpshuis De Stelle","7","4655 AB","743","313",0.421265141318977
"De Buitelstee A","8","4671 CZ","1750","267",0.152571428571429
"De Buitelstee B","9","4671 CZ","1789","194",0.108440469536054
"Gemeenschapshuis De Vossenburcht","10","4681 AS","1891","839",0.443680592279217
"Kantine Sportpark","11","4651 KS","1230","153",0.124390243902439
"Dorpshuis","12","4671 CC","1208","720",0.596026490066225
"'t Cromwiel (maandag)","102","4651 RN","0","424",Inf
"Dorpshuis (maandag)","112","4671 CC","0","283",Inf
"'t Cromwiel (dinsdag)","202","4651 RN","0","536",Inf
"Dorpshuis (dinsdag)","212","4671 CC","0","406",Inf
"´t Plein","855","5071CX","1844","439",0.238069414316703
"013 Poppodium","855","5038CV","1844","1328",0.720173535791757
"013 Poppodium","855","5038CV","1844","1371",0.743492407809111
"013 Poppodium","855","5038CV","1844","890",0.482646420824295
"2College Cobbenhagen","855","5012AE","1844","511",0.277114967462039
"Avans Hogeschool","855","5037DA","1844","603",0.327006507592191
"Buurthuis Jeruzalem","855","5018BP","1844","764",0.414316702819957
"Café Bet Kolen","855","5021LC","1844","661",0.358459869848156
"Centraal Station Tilburg (noordzijde)","855","5041SC","1844","974",0.528199566160521
"Centraal Station Tilburg (zuidzijde)","855","5038CB","1844","914",0.495661605206074
"Cinecitta","855","5038BA","1844","631",0.342190889370933
"Cultureel centrum De Schalm","855","5038BA","1844","1356",0.735357917570499
"Cultureel centrum De Schalm","855","5057DJ","1844","884",0.47939262472885
"Cultureel centrum De Schalm","855","5057DJ","1844","622",0.337310195227766
"Dansschool van Opstal","855","5014ED","1844","866",0.469631236442516
"Dansschool van Opstal","855","5056HX","1844","553",0.299891540130152
"De Pelgrimhoeve","855","5018EL","1844","1251",0.678416485900217
"De Rooi Pannen","855","5042EK","1844","663",0.359544468546638
"De Wissel","855","5014AE","1844","521",0.282537960954447
"Drive Inn (evenemententerrein Het Laar)","855","5014AE","1844","287",0.155639913232104
"Drive Inn (evenemententerrein Het Laar)","855","","1844","281",0.152386117136659
"Drive Inn (evenemententerrein Het Laar)","855","","1844","228",0.123644251626898
"Factorium (ingang Bisschop Zwijssenstraat)","855","5038WG","1844","793",0.430043383947939
